review_id,user_id,user_name,film_title,rating,review_text,review_date
3763,user_081,Yến Lê,Phim_title_14,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-07-17
3764,user_231,Anh Hoàng Dương,Phim_title_151,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-07-06
3765,user_494,Xuân Lê,Phim_title_28,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-06-13
3766,user_226,Hà Tấn Phạm,Phim_title_71,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-03-31
3767,user_391,Bà Hà Hoàng,Phim_title_164,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-11-14
3768,user_051,Nhật Mai,Phim_title_34,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-02-25
3769,user_134,Hạnh Hữu Hoàng,Phim_title_192,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-03-10
3770,user_143,Minh Mai,Phim_title_91,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-05-27
3771,user_138,Thành Hoàng Hoàng,Phim_title_24,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-10-04
3772,user_334,Khoa Phạm,Phim_title_138,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-09-01
3773,user_129,Huy Trí Bùi,Phim_title_101,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-09-27
3774,user_146,Bà Vi Nguyễn,Phim_title_181,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-08-19
3775,user_028,Bác Trọng Hoàng,Phim_title_46,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-09-05
3776,user_015,Nhật Trí Vũ,Phim_title_160,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-09-15
3777,user_194,Dương Hoàng,Phim_title_16,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-12-22
3778,user_311,Bảo Trí Bùi,Phim_title_52,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-04-23
3779,user_402,Quý cô Lâm Vũ,Phim_title_39,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-03-15
3780,user_345,Chị Nhật Nguyễn,Phim_title_120,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-10-18
3781,user_099,Ngọc Mai,Phim_title_100,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-12-28
3782,user_445,Bà Hà Đặng,Phim_title_62,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-03-14
3783,user_153,Quý cô Khoa Nguyễn,Phim_title_69,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-04-25
3784,user_413,Hải Đức Trần,Phim_title_159,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-06-20
3785,user_152,Quý ông Tú Lê,Phim_title_90,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-12-02
3786,user_329,Bà Mai Trần,Phim_title_61,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-05-16
3787,user_470,Hoàng Trần,Phim_title_49,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-02-27
3788,user_361,Anh Hoàng Bùi,Phim_title_12,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-01-10
3789,user_473,Trọng Bùi,Phim_title_182,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-09-29
3790,user_207,Nhật Mai,Phim_title_128,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-01-21
3791,user_182,Khoa Phú Vũ,Phim_title_164,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-12-28
3792,user_060,Quang Mai,Phim_title_113,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-01-17
3793,user_039,Lâm Bảo Hoàng,Phim_title_178,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2020-10-12
3794,user_481,Phương Đức Mai,Phim_title_125,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-01-17
3795,user_015,Nhật Trí Vũ,Phim_title_48,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-07-28
3796,user_343,Vũ Trần,Phim_title_16,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-05-17
3797,user_432,Anh Nguyễn,Phim_title_185,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-07-02
3798,user_250,Cô Dương Vũ,Phim_title_114,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-01-19
3799,user_058,Thành Mai Bảo Đặng,Phim_title_197,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-03-20
3800,user_374,Hoàng Quang Phạm,Phim_title_106,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-01-05
3801,user_124,Anh Dương,Phim_title_117,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-10-03
3802,user_241,Chị Mai Trần,Phim_title_149,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-01-12
3803,user_336,Bác Trung Hoàng,Phim_title_75,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-06-13
3804,user_123,Mai Nguyễn,Phim_title_168,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-02-25
3805,user_305,Nam Hoàng,Phim_title_86,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-03-11
3806,user_468,Quang Quang Vũ,Phim_title_44,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-10-19
3807,user_328,Ngọc Hoàng,Phim_title_25,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-04-11
3808,user_271,Phương Thế Hoàng,Phim_title_190,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-01-23
3809,user_152,Quý ông Tú Lê,Phim_title_176,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-09-29
3810,user_289,Nam Dương,Phim_title_179,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-09-26
3811,user_252,Bà An Lê,Phim_title_148,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-02-27
3812,user_249,Tùng Hoàng Dương,Phim_title_21,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-12-21
3813,user_021,Kim Hải Đặng,Phim_title_51,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-03-12
3814,user_027,Cô Khoa Hoàng,Phim_title_134,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-10-11
3815,user_059,Trung Vũ,Phim_title_41,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-12-05
3816,user_294,An Hải Lê,Phim_title_155,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-11-09
3817,user_183,Quý cô Nhật Lê,Phim_title_195,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-06-27
3818,user_020,Nhiên Trần,Phim_title_76,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-12-09
3819,user_469,Quý cô Hạnh Đặng,Phim_title_45,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-04-11
3820,user_179,Hồng Hoàng,Phim_title_145,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-09-29
3821,user_308,Vũ Hoàng,Phim_title_87,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-04-17
3822,user_208,Yến Lê,Phim_title_97,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-02-02
3823,user_440,Bà Lan Dương,Phim_title_29,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-06-17
3824,user_038,Phúc Hoàng,Phim_title_95,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-11-07
3825,user_198,Cô Yến Vũ,Phim_title_26,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-12-23
